battery_idx,t_normalized,T_celsius,I_amperes,C_target,RUL,cycle,T_celsius_norm,I_amperes_norm
0,0.03758169934640523,32.36407129853099,-1.872968810287894,1.8142019357673917,589,25,0.5153773596288396,0.2626158682169639
2,0.8676470588235294,32.28754240914786,-1.8512458354075154,1.4362456252208178,81,533,0.4979360298438218,0.3076111982080545
0,0.8088235294117647,33.691961507697364,-1.703574708739156,1.3546417018378962,117,497,0.8180104076588606,0.6134860201966692
3,0.12341772151898735,30.82566018736547,-1.9180652422275581,1.7809386125310702,277,42,0.16476550897926767,0.16920652406775316
1,0.9248366013071896,33.5111267532655,-1.5767754479909835,1.2217397581377356,46,568,0.776797231640467,0.8761284350320224
0,0.23202614379084968,31.331626572312267,-1.9148485784393638,1.7418496047960008,470,144,0.2800778655432241,0.1758692785669509
2,0.1503267973856209,31.515041989202878,-1.9785908218423578,1.852085039652352,520,94,0.3218791878860916,0.04383840838992192
1,0.9052287581699346,33.63735785291911,-1.6048643562670923,1.2479761706842853,58,556,0.8055659522625849,0.8179471912598082
0,0.3562091503267974,32.46542951751835,-1.8705599868289542,1.6538540573335014,394,220,0.5384774220762445,0.26760532325349207
2,0.04084967320261438,32.2913249500013,-1.947065774665518,1.8590746560862206,587,27,0.49879809047193024,0.10913701083814598
3,0.5981012658227848,31.336420133762665,-1.8092953592546854,1.46801928526661,127,192,0.281170342995531,0.39450424707333287
0,0.6290849673202614,33.64948900485925,-1.765575132998529,1.455023751906683,227,387,0.808330704545881,0.4850630226790531
1,0.013071895424836602,32.06687277315468,-1.9895483606575701,2.000528337624771,604,10,0.4476442782462131,0.021141789828437396
1,0.3627450980392157,32.30987415652578,-1.7850748194527644,1.5613446139713882,390,224,0.5030255505964885,0.44467284446623223
1,0.477124183006536,33.13634596100404,-1.7278671098991139,1.4516292657521335,320,294,0.691382750290841,0.5631685746125679
1,0.9509803921568627,33.531923269271225,-1.5537993411647462,1.1905903985558335,30,584,0.7815368652214456,0.9237194079190232
1,0.369281045751634,32.35440526839345,-1.7785916660457872,1.5511711892790419,386,228,0.5131744213567746,0.45810155892804794
1,0.17647058823529413,31.06432144678013,-1.9373547119632697,1.7971018450305436,504,110,0.21915764462780452,0.1292517728934346
1,0.13725490196078433,31.10097217303459,-1.9997552547832569,1.9247760889090635,528,86,0.22751053474050842,0.0
2,0.6160130718954249,32.90572814040102,-1.908430732943726,1.549897685670499,235,379,0.6388237559573051,0.18916271915224048
0,0.6944444444444444,34.050076369857344,-1.735841378420618,1.4075983731469897,187,427,0.8996266373231805,0.5466512768879945
1,0.9640522875816994,33.60493096509702,-1.5452652929126827,1.1796706818144624,22,592,0.7981756967791229,0.9413961911117492
2,0.9771241830065359,32.46389583182878,-1.842239518040086,1.4061714290398801,14,600,0.538127887173621,0.3262662039880415
2,0.7565359477124183,32.57651826255201,-1.879702248133121,1.487482776538081,149,465,0.5637951217469652,0.24866873346728724
3,0.7531645569620253,31.542375291159843,-1.7797379985412234,1.3893644292809475,78,241,0.3281085888010624,0.45572713234993456
1,0.6617647058823529,34.34663683304219,-1.6982347588599789,1.3786059891863676,207,407,0.9672143010315883,0.6245467891876828
1,0.3464052287581699,32.25699351958767,-1.803802475704306,1.5876273123575604,400,214,0.4909737798793925,0.40588179132373847
0,0.8545751633986928,33.3945201718652,-1.6869434054016965,1.3286444309174914,89,525,0.7502219885172519,0.6479348461964105
0,0.11764705882352941,31.565586498787077,-1.913620909902553,1.813969388710352,540,74,0.33339854309411887,0.17841217847995372
0,0.8676470588235294,33.10962161613893,-1.6795829780331424,1.3181691588445197,81,533,0.6852921338473248,0.6631806797043565
0,0.21895424836601307,31.759815453754253,-1.9158166997544155,1.762668359743147,478,136,0.3776643267045747,0.17386398517219082
3,0.8512658227848101,31.053992379018933,-1.784474211719448,1.3989331662177225,47,272,0.21680359665132176,0.4459168979766095
3,0.02531645569620253,31.31691283374216,-1.9520511323479741,1.8396018424355423,308,11,0.2767245284068771,0.09881071735021596
2,0.3954248366013072,32.21746401954225,-1.9184028799161776,1.6622662630667526,370,244,0.48196480232743255,0.1685071668526148
3,0.43670886075949367,30.809988428281613,-1.864690278795044,1.673645314879889,178,141,0.16119383401186393,0.2797633932872472
2,0.38235294117647056,32.23340825772458,-1.9245739020356052,1.6732060275966172,378,236,0.48559857669094963,0.15572497757260217
1,0.32679738562091504,32.42612199208859,-1.8170860697729954,1.6088496302961666,412,202,0.5295190336874978,0.3783671575371734
3,0.16772151898734178,30.10270376338569,-1.8936767267608487,1.7315166735475835,263,56,0.0,0.2197230535698247
1,0.5032679738562091,33.5767934055627,-1.7200547727480755,1.4416741930284678,304,310,0.791763001401736,0.5793504599228592
